ms_sub_class,ms_zoning,lot_frontage,lot_area,alley,lot_shape,land_contour,lot_config,neighborhood,condition1,bldg_type,house_style,overall_qual,overall_cond,roof_style,exterior1st,exterior2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,fence,mo_sold,yr_sold,sale_type,sale_condition,sale_price,age,remod_age,garage_age
90.0,RL,64.0,7018.0,none,4.0,Lvl,Inside,SawyerW,Feedr,Duplex,2Story,5.0,5.0,Gable,Plywood,Plywood,None,0.0,3.0,3.0,Slab,0.0,0.0,0,none,0.0,none,0.0,0.0,0.0,3.0,1.0,SBrkr,1120.0,1120.0,2240.0,0.0,0.0,2.0,0.0,6.0,3.0,12.0,8.0,0.0,0.0,Detchd,1.0,2.0,528.0,3.0,2.0,154.0,0.0,0.0,0.0,none,jun,nine,WD,Alloca,142953.0,30.0,30.0,30.0
20.0,RL,100.0,12919.0,none,3.0,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9.0,5.0,Hip,VinylSd,VinylSd,Stone,760.0,5.0,3.0,PConc,5.0,3.0,3,GLQ,2188.0,Unf,0.0,142.0,2330.0,5.0,1.0,SBrkr,2364.0,0.0,2364.0,1.0,0.0,2.0,1.0,2.0,5.0,11.0,8.0,2.0,4.0,Attchd,3.0,3.0,820.0,3.0,2.0,0.0,67.0,0.0,0.0,none,mar,ten,New,Partial,611657.0,1.0,0.0,1.0
20.0,RL,65.0,6993.0,none,4.0,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5.0,7.0,Gable,HdBoard,Plywood,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,BLQ,465.0,Unf,0.0,447.0,912.0,3.0,1.0,SBrkr,1236.0,0.0,1236.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,8.0,1.0,3.0,Attchd,1.0,1.0,288.0,3.0,2.0,0.0,0.0,0.0,0.0,none,jun,six,WD,Normal,135000.0,45.0,12.0,45.0
20.0,RL,0.0,7340.0,none,3.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,4.0,6.0,Gable,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,ALQ,322.0,Unf,0.0,536.0,858.0,3.0,1.0,SBrkr,858.0,0.0,858.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,8.0,0.0,0.0,Detchd,1.0,1.0,684.0,3.0,2.0,0.0,0.0,0.0,0.0,none,jun,seven,WD,Normal,110000.0,36.0,36.0,28.0
20.0,RL,64.0,8712.0,none,3.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,7.0,Hip,MetalSd,MetalSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,1,BLQ,860.0,Unf,0.0,132.0,992.0,3.0,1.0,SBrkr,1306.0,0.0,1306.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,8.0,0.0,0.0,Detchd,1.0,1.0,756.0,3.0,2.0,0.0,0.0,0.0,0.0,none,may,nine,WD,Normal,153000.0,52.0,9.0,41.0
60.0,RL,63.0,7875.0,none,4.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,783.0,783.0,5.0,1.0,SBrkr,807.0,702.0,1509.0,0.0,0.0,2.0,1.0,3.0,4.0,8.0,8.0,1.0,4.0,Attchd,3.0,2.0,393.0,3.0,2.0,0.0,75.0,0.0,0.0,none,jul,six,WD,Normal,180000.0,3.0,3.0,3.0
20.0,RL,50.0,14859.0,none,3.0,HLS,CulDSac,Gilbert,Norm,1Fam,1Story,7.0,5.0,Hip,VinylSd,VinylSd,BrkFace,27.0,4.0,3.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1670.0,1670.0,5.0,1.0,SBrkr,1670.0,0.0,1670.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,8.0,1.0,4.0,Attchd,2.0,3.0,690.0,3.0,2.0,144.0,60.0,0.0,0.0,none,aug,six,New,Partial,240000.0,0.0,0.0,0.0
20.0,RL,0.0,6173.0,none,3.0,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5.0,6.0,Gable,HdBoard,Wd Sdng,BrkFace,75.0,3.0,3.0,CBlock,3.0,3.0,No,GLQ,599.0,Unf,0.0,277.0,876.0,3.0,1.0,SBrkr,902.0,0.0,902.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,8.0,0.0,0.0,Attchd,1.0,1.0,288.0,3.0,2.0,0.0,0.0,0.0,0.0,MnPrv,aug,seven,WD,Normal,125500.0,40.0,40.0,40.0
20.0,RL,80.0,9920.0,none,4.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,5.0,Gable,HdBoard,HdBoard,Stone,110.0,3.0,3.0,CBlock,3.0,3.0,No,Rec,354.0,LwQ,290.0,412.0,1056.0,3.0,1.0,SBrkr,1063.0,0.0,1063.0,1.0,0.0,1.0,0.0,3.0,3.0,6.0,8.0,0.0,0.0,Attchd,2.0,1.0,280.0,3.0,2.0,0.0,0.0,164.0,0.0,MnPrv,feb,ten,WD,Normal,128000.0,56.0,56.0,56.0
20.0,RL,116.0,13501.0,none,3.0,Lvl,Corner,Somerst,Norm,1Fam,1Story,8.0,5.0,Gable,VinylSd,VinylSd,Stone,208.0,4.0,3.0,PConc,4.0,3.0,No,GLQ,63.0,Unf,0.0,1560.0,1623.0,5.0,1.0,SBrkr,1636.0,0.0,1636.0,1.0,0.0,2.0,0.0,3.0,4.0,8.0,8.0,1.0,4.0,Attchd,2.0,3.0,865.0,3.0,2.0,0.0,60.0,0.0,0.0,none,jun,seven,WD,Normal,255000.0,1.0,1.0,1.0
50.0,RL,86.0,11500.0,none,3.0,Lvl,Inside,Crawfor,Norm,1Fam,1.5Fin,7.0,7.0,Gable,BrkFace,BrkFace,None,0.0,4.0,3.0,CBlock,4.0,3.0,No,Rec,223.0,Unf,0.0,794.0,1017.0,4.0,1.0,SBrkr,1020.0,1037.0,2057.0,0.0,0.0,1.0,1.0,3.0,4.0,6.0,8.0,1.0,4.0,Attchd,3.0,1.0,180.0,2.0,2.0,0.0,0.0,0.0,322.0,none,jun,six,WD,Normal,250000.0,70.0,19.0,70.0
20.0,RL,0.0,8885.0,none,3.0,Low,Inside,Mitchel,Norm,1Fam,1Story,5.0,5.0,Gable,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,4.0,3.0,2,BLQ,301.0,ALQ,324.0,239.0,864.0,3.0,1.0,SBrkr,902.0,0.0,902.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,8.0,0.0,0.0,Attchd,1.0,2.0,484.0,3.0,2.0,164.0,0.0,0.0,0.0,MnPrv,jun,six,WD,Normal,131000.0,23.0,23.0,23.0
60.0,RL,149.0,12589.0,none,2.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,742.0,742.0,5.0,1.0,SBrkr,742.0,742.0,1484.0,0.0,0.0,2.0,1.0,3.0,4.0,8.0,8.0,1.0,4.0,Attchd,3.0,2.0,390.0,3.0,2.0,36.0,24.0,0.0,0.0,none,jun,nine,WD,Normal,174000.0,4.0,4.0,4.0
90.0,RL,80.0,11600.0,none,4.0,Lvl,Corner,NAmes,Feedr,Duplex,2Story,5.0,5.0,Gable,MetalSd,MetalSd,BrkFace,361.0,3.0,3.0,CBlock,3.0,3.0,No,Rec,443.0,Unf,0.0,662.0,1105.0,3.0,1.0,FuseA,1105.0,1169.0,2274.0,0.0,0.0,2.0,0.0,5.0,3.0,12.0,8.0,0.0,0.0,Detchd,1.0,2.0,480.0,3.0,2.0,0.0,0.0,0.0,0.0,none,jan,ten,WD,Normal,154300.0,50.0,50.0,50.0
20.0,RL,0.0,9286.0,none,3.0,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5.0,7.0,Gable,HdBoard,Plywood,None,0.0,3.0,3.0,CBlock,4.0,4.0,2,ALQ,196.0,Unf,0.0,1072.0,1268.0,3.0,1.0,SBrkr,1268.0,0.0,1268.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,8.0,0.0,0.0,Detchd,1.0,1.0,252.0,3.0,2.0,173.0,0.0,0.0,0.0,none,oct,nine,WD,Normal,143500.0,32.0,20.0,31.0
30.0,RM,51.0,6120.0,none,4.0,Lvl,Inside,BrkSide,Norm,1Fam,1Story,5.0,7.0,Gable,MetalSd,MetalSd,None,0.0,3.0,3.0,BrkTil,3.0,3.0,No,Rec,489.0,Unf,0.0,279.0,768.0,3.0,0.0,SBrkr,1015.0,0.0,1015.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,7.0,0.0,0.0,Detchd,1.0,1.0,450.0,3.0,2.0,0.0,0.0,112.0,120.0,MnPrv,jul,six,WD,Abnorml,88000.0,81.0,56.0,81.0
90.0,RH,82.0,6270.0,none,4.0,HLS,Inside,Crawfor,Norm,Duplex,2Story,5.0,6.0,Gable,MetalSd,MetalSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,BLQ,284.0,Unf,0.0,717.0,1001.0,3.0,0.0,FuseA,1001.0,1001.0,2002.0,0.0,0.0,2.0,0.0,4.0,3.0,8.0,8.0,0.0,0.0,2Types,1.0,3.0,871.0,3.0,2.0,0.0,0.0,0.0,0.0,none,aug,seven,WD,Normal,145000.0,58.0,57.0,58.0
160.0,FV,30.0,3000.0,Pave,4.0,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,6.0,5.0,Gable,VinylSd,VinylSd,Stone,76.0,4.0,3.0,PConc,4.0,3.0,2,GLQ,294.0,Unf,0.0,318.0,612.0,5.0,1.0,SBrkr,612.0,612.0,1224.0,0.0,0.0,2.0,1.0,2.0,4.0,4.0,8.0,0.0,0.0,Detchd,2.0,2.0,528.0,3.0,2.0,0.0,234.0,0.0,0.0,none,jun,nine,New,Partial,173733.0,0.0,0.0,0.0
160.0,RM,21.0,2001.0,none,4.0,Lvl,Inside,MeadowV,Norm,Twnhs,2Story,4.0,5.0,Gable,CemntBd,CmentBd,BrkFace,80.0,3.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,546.0,546.0,2.0,1.0,SBrkr,546.0,546.0,1092.0,0.0,0.0,1.0,1.0,3.0,3.0,6.0,8.0,0.0,0.0,Attchd,1.0,1.0,286.0,3.0,2.0,0.0,0.0,0.0,0.0,none,jan,seven,WD,Normal,75000.0,37.0,37.0,37.0
20.0,C (all),50.0,9000.0,none,4.0,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,2.0,3.0,Gable,AsbShng,AsbShng,None,0.0,3.0,3.0,CBlock,3.0,3.0,2,BLQ,50.0,Unf,0.0,430.0,480.0,3.0,0.0,FuseA,480.0,0.0,480.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,8.0,0.0,0.0,Detchd,1.0,1.0,308.0,3.0,2.0,0.0,0.0,0.0,0.0,none,oct,six,WD,Abnorml,35311.0,57.0,56.0,48.0
20.0,RL,0.0,17140.0,none,4.0,Lvl,Inside,Edwards,Norm,1Fam,1Story,4.0,6.0,Gable,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,ALQ,1059.0,Unf,0.0,75.0,1134.0,5.0,1.0,FuseA,1229.0,0.0,1229.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,8.0,0.0,0.0,Attchd,2.0,1.0,284.0,3.0,2.0,0.0,0.0,0.0,0.0,none,apr,nine,WD,Normal,135000.0,53.0,53.0,53.0
60.0,RL,103.0,13125.0,none,3.0,Lvl,Corner,SawyerW,Norm,1Fam,2Story,7.0,5.0,Gable,HdBoard,HdBoard,None,0.0,4.0,3.0,PConc,5.0,3.0,1,BLQ,48.0,GLQ,634.0,422.0,1104.0,5.0,1.0,SBrkr,912.0,1215.0,2127.0,1.0,0.0,2.0,1.0,4.0,4.0,8.0,8.0,1.0,3.0,Attchd,2.0,3.0,833.0,3.0,2.0,72.0,192.0,224.0,0.0,GdPrv,nov,seven,WD,Normal,238000.0,16.0,16.0,16.0
20.0,RL,87.0,11029.0,none,3.0,Lvl,Corner,NAmes,Norm,1Fam,1Story,6.0,8.0,Hip,MetalSd,MetalSd,None,0.0,5.0,3.0,CBlock,4.0,3.0,No,ALQ,528.0,BLQ,411.0,245.0,1184.0,5.0,1.0,SBrkr,1414.0,0.0,1414.0,1.0,0.0,1.0,0.0,3.0,3.0,6.0,7.0,1.0,3.0,Attchd,1.0,2.0,601.0,3.0,2.0,0.0,51.0,0.0,190.0,none,may,eight,WD,Normal,176500.0,50.0,6.0,18.0
60.0,RL,70.0,8462.0,none,3.0,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6.0,5.0,Gable,HdBoard,HdBoard,BrkFace,105.0,4.0,4.0,PConc,4.0,4.0,No,GLQ,814.0,Unf,0.0,114.0,928.0,5.0,1.0,SBrkr,936.0,785.0,1721.0,0.0,1.0,2.0,1.0,3.0,4.0,7.0,8.0,0.0,0.0,Attchd,2.0,2.0,471.0,3.0,2.0,300.0,87.0,0.0,0.0,none,jul,seven,WD,Normal,201000.0,13.0,13.0,13.0
90.0,RL,67.0,8777.0,none,4.0,Lvl,Inside,Edwards,Feedr,Duplex,1.5Fin,5.0,7.0,Gable,MetalSd,MetalSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,ALQ,1084.0,Unf,0.0,188.0,1272.0,4.0,1.0,SBrkr,1272.0,928.0,2200.0,2.0,0.0,2.0,2.0,4.0,3.0,9.0,8.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,GdPrv,sep,eight,WD,Normal,145900.0,108.0,5.0,0.0
20.0,RL,65.0,10237.0,none,4.0,Lvl,Inside,Gilbert,RRAn,1Fam,1Story,6.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,No,GLQ,28.0,Unf,0.0,1288.0,1316.0,5.0,1.0,SBrkr,1316.0,0.0,1316.0,0.0,0.0,2.0,0.0,3.0,4.0,6.0,8.0,1.0,4.0,Attchd,3.0,2.0,397.0,3.0,2.0,100.0,0.0,0.0,0.0,none,oct,six,New,Partial,169990.0,1.0,0.0,1.0
120.0,RL,50.0,8012.0,none,4.0,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6.0,5.0,Gable,Plywood,Plywood,None,0.0,4.0,3.0,PConc,4.0,3.0,No,LwQ,165.0,GLQ,841.0,598.0,1604.0,5.0,1.0,SBrkr,1617.0,0.0,1617.0,1.0,0.0,2.0,0.0,2.0,4.0,5.0,8.0,1.0,2.0,Attchd,2.0,2.0,533.0,3.0,2.0,0.0,69.0,0.0,0.0,none,jul,eight,WD,Normal,193000.0,15.0,14.0,15.0
20.0,RL,79.0,10240.0,none,4.0,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6.0,6.0,Gable,Plywood,Plywood,BrkFace,157.0,3.0,4.0,CBlock,4.0,3.0,No,BLQ,625.0,LwQ,1061.0,0.0,1686.0,3.0,1.0,SBrkr,1686.0,0.0,1686.0,1.0,0.0,2.0,0.0,3.0,3.0,7.0,8.0,1.0,3.0,Attchd,1.0,2.0,612.0,3.0,2.0,384.0,131.0,0.0,0.0,none,may,six,WD,Normal,207500.0,26.0,26.0,26.0
20.0,RL,0.0,15611.0,none,3.0,Lvl,Corner,NWAmes,Norm,1Fam,1Story,5.0,6.0,Gable,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,2,ALQ,767.0,LwQ,93.0,266.0,1126.0,3.0,1.0,SBrkr,1126.0,0.0,1126.0,0.0,1.0,2.0,0.0,3.0,5.0,6.0,8.0,0.0,0.0,Attchd,2.0,2.0,540.0,3.0,2.0,180.0,0.0,0.0,0.0,none,mar,eight,WD,Abnorml,175000.0,31.0,31.0,31.0
60.0,RL,93.0,11999.0,none,4.0,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8.0,5.0,Hip,VinylSd,VinylSd,BrkFace,340.0,4.0,3.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1181.0,1181.0,5.0,1.0,SBrkr,1234.0,1140.0,2374.0,0.0,0.0,2.0,1.0,4.0,5.0,10.0,8.0,1.0,4.0,BuiltIn,3.0,3.0,656.0,3.0,2.0,104.0,100.0,0.0,0.0,none,may,seven,WD,Normal,285000.0,4.0,3.0,4.0
60.0,RL,0.0,9900.0,none,4.0,Lvl,Inside,NWAmes,Feedr,1Fam,2Story,7.0,5.0,Gable,MetalSd,MetalSd,BrkFace,342.0,3.0,3.0,CBlock,3.0,3.0,No,BLQ,552.0,Unf,0.0,280.0,832.0,4.0,1.0,SBrkr,1098.0,880.0,1978.0,0.0,0.0,2.0,1.0,4.0,3.0,9.0,8.0,1.0,4.0,Attchd,2.0,2.0,486.0,3.0,2.0,0.0,43.0,0.0,0.0,GdPrv,apr,eight,WD,Normal,176000.0,40.0,40.0,40.0
20.0,RL,0.0,11838.0,none,4.0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8.0,5.0,Hip,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,2,Unf,0.0,Unf,0.0,1753.0,1753.0,5.0,1.0,SBrkr,1788.0,0.0,1788.0,0.0,0.0,2.0,0.0,3.0,5.0,7.0,8.0,1.0,3.0,Attchd,2.0,2.0,522.0,3.0,2.0,202.0,151.0,0.0,0.0,none,jun,nine,WD,Normal,236500.0,8.0,8.0,8.0
60.0,RL,0.0,13006.0,none,3.0,Lvl,Corner,Gilbert,Norm,1Fam,2Story,7.0,5.0,Gable,HdBoard,HdBoard,BrkFace,285.0,3.0,3.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,964.0,964.0,4.0,1.0,SBrkr,993.0,1243.0,2236.0,0.0,0.0,2.0,1.0,4.0,4.0,8.0,8.0,1.0,3.0,BuiltIn,3.0,2.0,642.0,3.0,2.0,0.0,0.0,0.0,0.0,none,nov,six,WD,Normal,222000.0,9.0,9.0,9.0
20.0,RL,73.0,8925.0,none,3.0,HLS,Inside,Timber,Norm,1Fam,1Story,8.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,2,GLQ,16.0,Unf,0.0,1450.0,1466.0,5.0,1.0,SBrkr,1466.0,0.0,1466.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,8.0,0.0,0.0,Attchd,3.0,3.0,610.0,3.0,2.0,100.0,18.0,0.0,0.0,none,jul,nine,WD,Normal,201000.0,2.0,2.0,2.0
20.0,RL,70.0,9100.0,none,4.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,6.0,Gable,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,BLQ,338.0,Rec,466.0,121.0,925.0,5.0,1.0,SBrkr,925.0,0.0,925.0,0.0,1.0,1.0,0.0,2.0,3.0,5.0,8.0,0.0,0.0,Detchd,1.0,1.0,429.0,3.0,2.0,0.0,0.0,0.0,0.0,GdWo,jul,nine,WD,Normal,117500.0,44.0,44.0,44.0
20.0,RL,84.0,11670.0,none,3.0,Lvl,Corner,Somerst,RRNn,1Fam,1Story,9.0,5.0,Hip,VinylSd,ImStucc,Stone,302.0,5.0,3.0,PConc,5.0,4.0,No,Unf,0.0,Unf,0.0,1905.0,1905.0,5.0,1.0,SBrkr,1905.0,0.0,1905.0,0.0,0.0,2.0,0.0,3.0,5.0,8.0,8.0,1.0,4.0,Attchd,3.0,3.0,788.0,3.0,2.0,0.0,191.0,0.0,0.0,none,mar,seven,WD,Normal,320000.0,1.0,1.0,1.0
20.0,RL,63.0,8487.0,none,4.0,Lvl,FR2,CollgCr,Norm,1Fam,1Story,7.0,5.0,Gable,VinylSd,VinylSd,BrkFace,210.0,4.0,3.0,PConc,4.0,3.0,2,GLQ,20.0,Unf,0.0,1480.0,1500.0,5.0,1.0,SBrkr,1500.0,0.0,1500.0,0.0,0.0,2.0,0.0,3.0,4.0,6.0,8.0,0.0,0.0,Attchd,2.0,2.0,570.0,3.0,2.0,192.0,36.0,0.0,0.0,none,aug,nine,WD,Normal,190000.0,5.0,5.0,5.0
20.0,RL,313.0,27650.0,none,2.0,HLS,Inside,NAmes,PosA,1Fam,1Story,7.0,7.0,Flat,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,4.0,3.0,3,GLQ,425.0,Unf,0.0,160.0,585.0,5.0,1.0,SBrkr,2069.0,0.0,2069.0,1.0,0.0,2.0,0.0,4.0,4.0,9.0,8.0,1.0,4.0,Attchd,2.0,2.0,505.0,3.0,2.0,0.0,0.0,0.0,0.0,none,nov,eight,WD,Normal,242000.0,48.0,1.0,48.0
30.0,RL,52.0,5825.0,none,3.0,Lvl,Inside,BrkSide,Norm,1Fam,1Story,4.0,5.0,Gable,MetalSd,MetalSd,BrkFace,108.0,3.0,4.0,PConc,2.0,3.0,1,Unf,0.0,Unf,0.0,600.0,600.0,4.0,1.0,SBrkr,747.0,0.0,747.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,8.0,0.0,0.0,Detchd,1.0,2.0,528.0,3.0,2.0,0.0,0.0,32.0,0.0,none,jun,six,WD,Normal,79900.0,80.0,53.0,53.0
20.0,RL,67.0,10083.0,none,4.0,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7.0,5.0,Gable,VinylSd,VinylSd,none,0.0,4.0,3.0,PConc,4.0,3.0,No,GLQ,833.0,Unf,0.0,343.0,1176.0,5.0,1.0,SBrkr,1200.0,0.0,1200.0,1.0,0.0,2.0,0.0,2.0,4.0,5.0,8.0,0.0,0.0,Attchd,2.0,2.0,555.0,3.0,2.0,0.0,41.0,0.0,0.0,none,aug,nine,WD,Normal,184900.0,6.0,6.0,6.0
60.0,RL,75.0,9675.0,none,4.0,Lvl,Inside,Somerst,Norm,1Fam,2Story,7.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,1,GLQ,341.0,Unf,0.0,772.0,1113.0,5.0,1.0,SBrkr,1113.0,858.0,1971.0,0.0,0.0,2.0,1.0,3.0,4.0,8.0,8.0,1.0,4.0,Attchd,2.0,2.0,689.0,3.0,2.0,0.0,48.0,0.0,0.0,none,feb,nine,WD,Normal,253000.0,4.0,4.0,4.0
60.0,RL,73.0,8760.0,none,4.0,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,4.0,1,GLQ,464.0,Unf,0.0,927.0,1391.0,5.0,1.0,SBrkr,1391.0,571.0,1962.0,0.0,0.0,2.0,1.0,3.0,4.0,7.0,8.0,0.0,0.0,Attchd,2.0,3.0,868.0,3.0,2.0,0.0,90.0,0.0,0.0,none,aug,six,New,Partial,239799.0,0.0,0.0,0.0
70.0,RL,0.0,24090.0,none,4.0,Lvl,Inside,ClearCr,Norm,1Fam,2Story,7.0,7.0,Gable,MetalSd,MetalSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,1,Unf,0.0,Unf,0.0,1032.0,1032.0,5.0,1.0,SBrkr,1207.0,1196.0,2403.0,0.0,0.0,2.0,0.0,4.0,3.0,10.0,8.0,2.0,3.0,Attchd,1.0,1.0,349.0,3.0,2.0,56.0,0.0,318.0,0.0,none,jun,ten,COD,Normal,244400.0,70.0,60.0,70.0
90.0,RL,55.0,12640.0,none,3.0,Lvl,Inside,Mitchel,Norm,Duplex,1Story,6.0,5.0,Gable,Plywood,Plywood,None,0.0,3.0,3.0,CBlock,3.0,3.0,3,Rec,936.0,LwQ,396.0,396.0,1728.0,3.0,1.0,SBrkr,1728.0,0.0,1728.0,0.0,0.0,2.0,0.0,4.0,3.0,8.0,8.0,0.0,0.0,Attchd,1.0,2.0,574.0,3.0,2.0,40.0,0.0,0.0,0.0,none,jul,six,WD,Normal,150900.0,30.0,30.0,30.0
60.0,RL,0.0,8755.0,none,3.0,Lvl,FR2,Gilbert,RRNn,1Fam,2Story,7.0,5.0,Gable,VinylSd,VinylSd,BrkFace,298.0,4.0,3.0,PConc,4.0,3.0,No,ALQ,772.0,Unf,0.0,220.0,992.0,5.0,1.0,SBrkr,1022.0,1038.0,2060.0,1.0,0.0,2.0,1.0,3.0,4.0,8.0,8.0,1.0,3.0,BuiltIn,2.0,2.0,390.0,3.0,2.0,0.0,0.0,0.0,0.0,GdPrv,jun,nine,WD,Normal,214000.0,10.0,10.0,10.0
90.0,RL,42.0,7711.0,none,3.0,Lvl,Inside,Edwards,Norm,Duplex,1Story,4.0,3.0,Gable,MetalSd,MetalSd,None,0.0,3.0,3.0,PConc,4.0,3.0,3,GLQ,1440.0,Unf,0.0,0.0,1440.0,3.0,1.0,SBrkr,1440.0,0.0,1440.0,2.0,0.0,2.0,0.0,4.0,3.0,8.0,8.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,none,aug,seven,Oth,Abnorml,150000.0,30.0,30.0,0.0
90.0,RL,100.0,25000.0,none,4.0,Low,Inside,Mitchel,Norm,Duplex,1Story,5.0,4.0,Gable,HdBoard,Plywood,None,0.0,3.0,3.0,CBlock,3.0,3.0,2,Unf,0.0,Unf,0.0,1632.0,1632.0,3.0,1.0,SBrkr,1632.0,0.0,1632.0,0.0,0.0,2.0,0.0,4.0,3.0,8.0,8.0,0.0,0.0,Attchd,1.0,2.0,576.0,3.0,1.0,0.0,0.0,0.0,0.0,none,jun,seven,WD,Normal,143000.0,40.0,40.0,40.0
20.0,RL,0.0,14375.0,none,3.0,Lvl,CulDSac,Timber,Norm,1Fam,SLvl,6.0,6.0,Gable,HdBoard,HdBoard,BrkFace,541.0,3.0,3.0,CBlock,3.0,3.0,No,GLQ,111.0,Rec,354.0,354.0,819.0,4.0,1.0,FuseA,1344.0,0.0,1344.0,0.0,1.0,1.0,0.0,3.0,4.0,7.0,8.0,1.0,4.0,Basment,2.0,2.0,525.0,3.0,2.0,0.0,118.0,0.0,233.0,none,jan,nine,COD,Abnorml,137500.0,51.0,51.0,51.0
50.0,RM,98.0,8820.0,none,4.0,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,5.0,6.0,Hip,VinylSd,VinylSd,None,0.0,3.0,3.0,BrkTil,3.0,3.0,No,LwQ,1088.0,Unf,0.0,0.0,1088.0,3.0,1.0,SBrkr,1188.0,561.0,1869.0,0.0,0.0,1.0,0.0,2.0,3.0,7.0,8.0,0.0,0.0,Detchd,1.0,2.0,456.0,3.0,2.0,48.0,0.0,244.0,0.0,MnWw,sep,nine,WD,Normal,124900.0,119.0,13.0,46.0
80.0,RL,70.0,8163.0,none,4.0,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5.0,6.0,Gable,HdBoard,HdBoard,BrkFace,128.0,3.0,4.0,CBlock,3.0,3.0,2,ALQ,748.0,BLQ,294.0,102.0,1144.0,3.0,1.0,SBrkr,1144.0,0.0,1144.0,1.0,0.0,1.0,0.0,3.0,3.0,6.0,8.0,1.0,3.0,Attchd,2.0,1.0,796.0,3.0,2.0,86.0,0.0,0.0,0.0,none,mar,six,WD,Normal,143000.0,47.0,47.0,47.0
